canned,6,2417,7.79,4,1,2,JJ|VB,0
cannibalistic,13,59,4.08,11,5,2,JJ,19
cannibalize,11,33,3.5,8,4,2,VB,19
canonize,8,16,2.77,7,3,2,VB,19
canonized,9,90,4.5,8,3,3,VB|JJ,19
can't,5,275909,12.53,4,1,2,encl,20
cantankerous,12,73,4.29,11,4,1,JJ,19
cantered,8,17,2.83,6,2,2,VB,19
canting,7,52,3.95,6,2,2,JJ|VB,19
brighten,8,329,5.8,5,2,2,VB,19
brightened,10,203,5.31,6,2,3,VB,19
brightens,9,58,4.06,6,2,3,VB,19
canvassed,9,38,3.64,7,2,2,VB|JJ,19
briefed,7,556,6.32,5,1,2,VB,19
briefer,7,134,4.9,5,2,2,JJ,19
briefest,8,105,4.65,7,2,2,JJ,19
briefly,7,6477,8.78,6,2,2,RB,22
brighter,8,1619,7.39,5,2,2,JJ,0
brightest,9,1023,6.93,7,2,2,JJ,19
brightly,8,889,6.79,6,2,2,RB,19
brilliant,9,7731,8.95,8,2,2,JJ,22
brilliantly,11,583,6.37,10,3,3,RB,19
brimful,7,7,1.95,7,2,2,JJ,19
brimmed,7,24,3.18,5,1,2,VB,19
bring,5,56510,10.94,4,1,1,VB,30
brings,6,12634,9.44,5,1,2,VB,15
brisk,5,348,5.85,5,1,1,JJ,19
brisker,7,23,3.14,6,2,2,JJ,19
briskly,7,237,5.47,7,2,2,RB,19
bristled,8,49,3.89,6,2,2,VB,19
bristling,9,123,4.81,7,3,2,VB,19
bristly,7,31,3.43,6,3,2,JJ,19
Britain's,9,918,6.82,6,2,3,encl,19
Britannic,9,30,3.4,8,3,3,JJ,19
brittle,7,737,6.6,5,2,1,JJ,19
broached,8,121,4.8,5,1,2,VB,19
broaden,7,836,6.73,5,2,2,VB,19
broadened,9,282,5.64,6,2,3,VB,19
broadens,8,121,4.8,6,2,3,VB,19
broader,7,3010,8.01,5,2,2,JJ,0
broadest,8,799,6.68,7,2,2,JJ,19
broadly,7,1385,7.23,6,2,2,RB,0
broadminded,11,73,4.29,10,3,3,JJ,19
Broadway's,10,30,3.4,7,2,0,?,19
broiled,7,175,5.16,5,1,2,VB,19
broken,6,25599,10.15,6,2,2,VB|JJ,29
brokenly,8,11,2.4,8,3,3,RB,19
bronc,5,51,3.93,5,1,0,?,19
bronchial,9,97,4.57,8,2,2,JJ,19
bronchiolar,11,1,0,9,4,3,JJ,19
bronchiolitis,13,5,1.61,0,0,0,?,19
broncs,6,22,3.09,6,1,0,?,19
bronzed,7,59,4.08,6,1,2,JJ,19
broody,6,10,2.3,5,2,2,JJ,19
brooked,7,8,2.08,5,1,2,VB,19
Brooklyn's,10,36,3.58,8,2,0,?,19
brook's,7,61,4.11,5,1,2,encl,19
brother's,9,2093,7.65,6,2,2,encl,0
brought,7,39792,10.59,4,1,1,VB,21
browbeat,8,68,4.22,6,2,2,VB,19
browbeaten,10,23,3.14,7,3,3,VB|JJ,19
brownish,8,277,5.62,6,2,2,JJ,19
brown's,7,1004,6.91,5,1,2,encl,19
browse,6,7016,8.86,4,1,1,VB,22
bruised,7,714,6.57,5,1,2,VB|JJ,19
brushed,7,1555,7.35,5,1,2,VB,0
brushlike,9,1,0,7,2,2,JJ|RB,19
brushy,6,44,3.78,5,2,2,JJ,19
brusque,7,64,4.16,5,1,1,JJ,19
brusquely,9,25,3.22,7,2,2,RB,19
brutal,6,3220,8.08,5,2,2,JJ,0
brutalize,9,39,3.66,7,3,3,VB,19
brutalized,10,115,4.74,8,3,4,JJ|VB,19
brutish,7,191,5.25,6,2,2,JJ,19
bubbled,7,143,4.96,5,2,2,VB,19
bubbly,6,239,5.48,5,3,2,JJ,19
bucked,6,431,6.07,4,1,2,VB,19
buckled,7,345,5.84,5,2,2,VB|JJ,19
buck's,6,104,4.64,4,1,2,encl,19
buckskin's,10,0,0,8,2,3,encl,19
bucolic,7,48,3.87,8,3,1,JJ,19
budded,6,42,3.74,5,2,2,VB,19
budding,7,716,6.57,5,2,2,VB,19
budge,5,509,6.23,3,1,1,VB,19
budgeted,8,203,5.31,7,3,2,VB,19
buffered,8,1209,7.1,5,2,2,VB,19
buffeted,8,33,3.5,7,3,2,VB,19
bugeyed,7,2,0.69,5,2,3,JJ,19
bugged,6,820,6.71,4,1,2,VB,19
builder's,9,119,4.78,6,2,3,encl,19
building's,10,147,4.99,7,2,3,encl,19
built,5,39879,10.59,4,1,1,VB,21
bulbous,7,149,5,6,2,2,JJ,19
bulged,6,189,5.24,5,1,2,VB,19
bulging,7,604,6.4,6,2,2,VB,19
bulgy,5,11,2.4,5,2,2,JJ,19
bulked,6,25,3.22,5,1,2,VB,19
bulks,5,15,2.71,5,1,2,VB,19
bulky,5,890,6.79,5,2,2,JJ,19
bulldoze,8,99,4.6,6,2,2,VB,19
bulletproof,11,353,5.87,9,3,2,JJ,19
bullheaded,10,14,2.64,8,3,3,JJ,19
bullish,7,592,6.38,5,2,2,JJ,19
bullnecked,10,0,0,7,2,3,JJ,19
bullying,8,410,6.02,6,3,2,VB,19
bumble,6,132,4.88,5,2,1,VB,19
bumped,6,2127,7.66,5,1,2,VB,0
bumper,6,2465,7.81,5,2,1,JJ,0
bumpy,5,500,6.21,5,2,2,JJ,19
bunched,7,193,5.26,5,1,2,VB,19
bundled,7,3408,8.13,6,2,2,VB,0
bundling,8,449,6.11,7,3,2,VB,19
bungled,7,167,5.12,6,2,2,JJ|VB,19
bunkered,8,4,1.39,6,2,3,VB|JJ,19
buoy,4,164,5.1,3,2,1,VB,19
buoyant,7,135,4.91,5,1,2,JJ,19
buoyed,6,69,4.23,4,2,2,VB,19
burdened,8,472,6.16,5,2,2,VB,19
burdensome,10,306,5.72,7,3,2,JJ,19
bureaucratic,12,1054,6.96,11,4,3,JJ,19
burgeon,7,4,1.39,5,2,1,VB,19
burgeoned,9,12,2.48,6,2,2,JJ|VB,19
burgeoning,10,269,5.59,7,3,2,VB,19
burglarize,10,25,3.22,7,3,3,VB,19
burglarproof,12,0,0,9,3,3,JJ,19
burgle,6,31,3.43,4,2,1,VB,19
buried,6,6871,8.84,5,2,2,VB,22
buries,6,152,5.02,5,2,2,VB,19
burlesque,9,97,4.57,6,2,1,JJ,19
burly,5,208,5.34,4,2,1,JJ,19
burned,6,7750,8.96,4,1,2,VB|JJ,22
burnish,7,19,2.94,5,2,1,VB,19
bony,4,247,5.51,4,2,2,JJ,19
bookable,8,14,2.64,6,3,2,JJ,19
booked,6,1771,7.48,4,1,2,VB,0
bookish,7,61,4.11,5,2,2,JJ,19
book's,6,851,6.75,4,1,2,encl,19
boomed,6,157,5.06,4,1,2,VB,19
boomtown,8,91,4.51,6,2,0,?,19
boorish,7,192,5.26,5,2,2,JJ,19
boosted,7,783,6.66,6,2,2,VB,19
boosting,8,484,6.18,6,2,2,VB,19
booted,6,2850,7.96,5,2,2,VB,0
bootless,8,16,2.77,6,2,2,JJ,19
bordered,8,2036,7.62,6,2,2,VB,0
bordering,9,602,6.4,7,3,2,VB,19
bored,5,7024,8.86,4,1,2,VB|JJ,22
boric,5,212,5.36,5,2,2,JJ,19
born,4,35181,10.47,4,1,1,VB|JJ,9
borne,5,6011,8.7,4,1,2,VB|JJ,22
borrow,6,4242,8.35,4,2,1,VB,0
borrowed,8,3493,8.16,5,2,2,VB,0
borrows,7,399,5.99,5,2,2,VB,19
bossed,6,28,3.33,4,1,2,VB,19
bossman,7,29,3.37,6,2,0,?,19
boss's,6,196,5.28,5,2,2,encl,19
bossy,5,311,5.74,4,2,2,JJ,19
Bostonians,10,67,4.2,10,4,0,?,19
Boston's,8,382,5.95,7,2,3,encl,19
botanical,9,821,6.71,8,4,3,JJ,19
bothered,8,7149,8.87,5,2,2,VB|JJ,22
bothering,9,2369,7.77,6,3,2,VB,0
bothers,7,2907,7.97,5,2,2,VB,0
bothersome,10,441,6.09,6,3,2,JJ,19
bottled,7,1255,7.13,5,2,2,JJ|VB,19
bottomless,10,1732,7.46,8,3,2,JJ,0
boundless,9,449,6.11,7,2,2,JJ,19
bought,6,57147,10.95,3,1,1,VB,30
bounced,7,3458,8.15,5,1,2,VB,0
bouncy,6,468,6.15,5,2,2,JJ,19
bounded,7,690,6.54,6,2,2,VB,19
bounding,8,582,6.37,6,2,2,VB,19
bounteous,9,20,3,7,2,2,JJ,19
bountiful,9,227,5.42,7,3,2,JJ,19
bowed,5,1014,6.92,3,1,2,JJ,19
boxed,5,3530,8.17,5,1,2,VB,0
boxy,4,122,4.8,5,2,2,JJ,19
boycotted,9,205,5.32,7,3,2,JJ|VB,19
boyish,6,623,6.43,4,2,2,JJ,19
boy's,5,2837,7.95,3,1,2,encl,0
braced,6,269,5.59,5,1,2,VB|JJ,19
brace's,7,0,0,6,2,0,?,19
bracing,7,331,5.8,6,2,2,VB,19
brag,4,1165,7.06,4,1,1,VB,19
bragged,7,258,5.55,5,1,2,VB,19
bragging,8,1038,6.95,6,2,2,VB,19
braided,7,431,6.07,6,2,2,JJ|VB,19
braiding,8,103,4.63,6,2,2,VB,19
brain's,7,383,5.95,5,1,2,encl,19
brainwash,9,1437,7.27,7,2,2,VB,0
brainy,6,258,5.55,5,2,2,JJ,19
braise,6,19,2.94,4,1,1,VB,19
branched,8,280,5.63,6,1,2,VB,19
branchy,7,2,0.69,6,2,2,JJ,19
branded,7,959,6.87,7,2,2,VB,19
brandish,8,64,4.16,7,2,1,VB,19
Brandon's,9,92,4.52,8,2,3,encl,19
brash,5,246,5.51,4,1,1,JJ,19
brassy,6,57,4.04,5,2,2,JJ,19
brave,5,5524,8.62,4,1,1,JJ,22
braved,6,79,4.37,5,1,2,VB,19
bravely,7,341,5.83,6,2,2,RB,19
braver,6,261,5.56,5,2,2,JJ,19
bravest,7,92,4.52,7,2,2,JJ,19
braying,7,52,3.95,5,2,2,JJ|VB,19
brazen,6,307,5.73,5,2,1,JJ,19
brazenly,8,198,5.29,7,3,2,RB,19
breaching,9,199,5.29,6,2,2,VB,19
breaded,7,40,3.69,6,2,0,?,19
breakable,9,217,5.38,7,3,2,JJ,19
breakfasted,11,8,2.08,10,3,3,VB,19
breakneck,9,104,4.64,7,2,2,JJ,19
breasted,8,265,5.58,7,2,2,VB,19
breastfeed,10,386,5.96,8,2,2,VB,19
breathe,7,3117,8.04,4,1,1,VB,0
breathed,8,1133,7.03,5,1,2,VB,19
breathes,8,437,6.08,5,1,2,VB,19
breathless,10,546,6.3,7,2,2,JJ,19
breathlessly,12,185,5.22,9,3,3,RB,19
breathtaking,12,641,6.46,9,3,3,JJ,19
breathy,7,89,4.49,5,2,2,JJ,19
bred,4,3086,8.03,4,1,1,VB|JJ,0
breed's,7,218,5.38,5,1,0,?,19
breezy,6,151,5.02,5,2,2,JJ,19
brewed,6,1099,7,4,1,2,VB,19
Brewer's,8,241,5.48,5,1,3,encl,19
bribed,6,239,5.48,5,1,2,VB,19
bridal,6,1075,6.98,5,2,2,JJ,19
bridegroom's,12,8,2.08,9,2,3,encl,19
bride's,7,350,5.86,5,1,2,encl,19
blacked,7,450,6.11,5,1,2,VB,19
blacken,7,86,4.45,6,2,2,VB,19
blackened,9,687,6.53,7,2,3,VB|JJ,19
blackest,8,111,4.71,7,2,2,JJ,19
blackmailed,11,130,4.87,8,2,3,VB,19
black's,7,657,6.49,5,1,2,encl,19
blamed,6,2789,7.93,5,1,2,VB,0
blameless,9,256,5.55,7,2,2,JJ,19
blameworthy,11,31,3.43,8,3,3,JJ,19
blaming,7,2373,7.77,6,2,2,VB,0
blanch,6,92,4.52,5,1,1,VB,19
bland,5,1678,7.43,5,1,1,JJ,0
blandly,7,70,4.25,7,2,2,RB,19
blanketed,9,110,4.7,9,3,2,VB,19
blared,6,69,4.23,5,1,2,VB,19
blaring,7,222,5.4,6,2,2,VB,19
blaspheme,9,110,4.7,7,2,1,VB,19
blasphemed,10,74,4.3,8,2,2,VB,19
blasphemous,11,445,6.1,9,3,2,JJ,19
blasted,7,1574,7.36,7,2,2,VB,0
blatancy,8,2,0.69,0,0,0,?,19
blatant,7,3260,8.09,6,2,1,JJ,0
blather,7,442,6.09,5,2,1,VB,19
blazed,6,167,5.12,5,1,2,VB,19
bleached,8,250,5.52,5,1,2,JJ,19
bleaching,9,254,5.54,6,2,2,VB,19
bleak,5,723,6.58,4,1,1,JJ,19
bleakly,7,5,1.61,6,2,2,RB,19
bleary,6,61,4.11,5,2,1,JJ,19
bleating,8,187,5.23,6,2,2,VB,19
bled,4,530,6.27,4,1,1,VB,19
bleed,5,2526,7.83,4,1,1,VB,0
bleeds,6,520,6.25,5,1,2,VB,19
blended,7,860,6.76,7,2,2,JJ,19
blent,5,1,0,5,1,1,JJ|VB,19
bless,5,3927,8.28,4,1,1,VB,0
blessed,7,5749,8.66,6,2,2,JJ,22
blest,5,30,3.4,5,1,2,VB|JJ,19
blew,4,5337,8.58,3,1,1,VB,22
blighted,8,85,4.44,6,2,2,VB,19
blinded,7,2269,7.73,7,2,2,VB,0
blindfolded,11,555,6.32,11,3,3,VB,19
blinding,8,811,6.7,7,2,2,JJ|VB,19
blindly,7,2137,7.67,7,2,2,RB,0
blinked,7,560,6.33,6,1,2,VB,19
blinking,8,2036,7.62,7,2,2,JJ|VB,0
blissful,8,423,6.05,6,2,2,JJ,19
blistered,9,126,4.84,7,2,2,VB|JJ,19
blithe,6,197,5.28,4,1,1,JJ,19
blithely,8,368,5.91,6,2,2,RB,19
blithesome,10,0,0,6,2,2,JJ,19
blitzes,7,34,3.53,7,2,0,?,19
bloated,7,1640,7.4,6,2,2,JJ,0
blocked,7,4951,8.51,5,1,2,VB,22
blocky,6,308,5.73,5,2,2,JJ,19
blond,5,3228,8.08,5,1,1,JJ,0
blonde's,8,270,5.6,6,1,0,?,19
bloodcurdling,13,20,3,10,4,3,JJ|VB,19
blooded,7,403,6,6,2,2,VB,19
bloodiest,9,124,4.82,8,3,3,JJ,19
bloodless,9,104,4.64,7,2,2,JJ,19
bloodshot,9,429,6.06,7,2,2,JJ,19
bloodstained,12,54,3.99,9,2,3,JJ,19
bloodthirsty,12,294,5.68,9,3,3,JJ,19
bloody,6,8726,9.07,5,2,2,JJ,22
bloomed,7,122,4.8,5,1,2,VB,19
blooming,8,703,6.56,6,2,2,VB,19
blossomed,9,179,5.19,6,2,2,VB,19
blotted,7,86,4.45,6,2,2,VB,19
blotting,8,203,5.31,6,2,2,VB,19
blotto,6,65,4.17,5,2,0,JJ,19
blown,5,5759,8.66,4,1,2,VB,22
bluish,6,235,5.46,5,2,2,JJ,19
blundered,9,83,4.42,7,2,2,VB,19
blunted,7,150,5.01,7,2,2,VB|JJ,19
bluntly,7,601,6.4,7,2,2,RB,19
blunts,6,67,4.2,6,1,2,VB,19
blurred,7,695,6.54,4,1,2,VB,19
blurry,6,592,6.38,4,2,2,JJ,19
blurted,7,341,5.83,6,2,2,VB,19
blushed,7,933,6.84,5,1,2,VB,19
blushing,8,650,6.48,6,2,2,VB,19
blustered,9,18,2.89,7,2,2,VB,19
blustery,8,85,4.44,7,3,2,JJ,19
boarded,7,770,6.65,6,2,2,VB,19
board's,7,537,6.29,5,1,2,encl,19
boasted,7,340,5.83,6,2,2,VB,19
boastfully,10,5,1.61,7,3,3,RB,19
boat's,6,80,4.38,4,1,2,encl,19
boatsmen,8,1,0,7,2,0,?,19
bobbed,6,216,5.38,4,1,2,VB,19
Bob's,5,2102,7.65,4,1,2,encl,0
bode,4,601,6.4,3,1,1,VB,19
bodes,5,122,4.8,4,1,2,VB,19
bodied,6,366,5.9,5,2,1,JJ,19
bodily,6,2204,7.7,6,3,2,JJ|RB,0
body's,6,1120,7.02,5,2,2,encl,19
Bogartian,9,0,0,9,4,0,?,19
bogged,6,689,6.54,4,1,2,VB,19
boggle,6,171,5.14,4,2,1,VB,19
boggled,7,70,4.25,5,2,2,VB|JJ,19
bogus,5,4929,8.5,5,2,1,JJ,22
boiled,6,1941,7.57,4,1,2,VB,0
boisterous,10,169,5.13,8,3,1,JJ,19
bold,4,5486,8.61,4,1,1,JJ,22
bolder,6,243,5.49,5,2,2,JJ,19
boldest,7,33,3.5,7,2,2,JJ,19
boldfaced,9,15,2.71,8,2,3,JJ,19
boldly,6,1261,7.14,6,2,2,RB,19
bolstered,9,119,4.78,7,2,2,VB,19
bolstering,10,80,4.38,8,3,2,VB,19
bolted,6,764,6.64,6,2,2,VB,19
bolting,7,217,5.38,6,2,2,VB,19
bombard,7,267,5.59,7,2,1,VB,19
bombarding,10,180,5.19,9,3,2,VB,19
bombastic,9,208,5.34,9,3,2,JJ,19
bombed,6,1717,7.45,4,1,2,VB,0
bomber's,8,37,3.61,5,2,0,?,19
bombproof,9,35,3.56,7,2,2,JJ,19
bonded,6,889,6.79,6,2,2,VB,19
bondsman's,10,1,0,9,2,4,encl,19
boneless,8,269,5.59,6,2,2,JJ,19
bonkers,7,403,6,6,2,1,JJ,19
behave,6,5743,8.66,5,2,1,VB,22
behaved,7,1413,7.25,6,2,2,VB,0
behaves,7,1401,7.24,6,2,2,VB,0
behaving,8,1294,7.17,7,3,2,VB,19
behavioral,10,2685,7.9,9,4,3,JJ,0
behaviorally,12,51,3.93,10,5,4,RB,19
behead,6,67,4.2,5,2,2,VB,19
beheld,6,167,5.12,6,2,2,VB,19
behold,6,2568,7.85,6,2,1,VB,0
beholds,7,21,3.04,7,2,2,VB,19
behooves,8,236,5.46,6,2,0,?,19
beige,5,1329,7.19,3,1,1,JJ,19
beige's,7,1,0,5,2,0,?,19
bejewel,7,0,0,6,2,2,VB,19
belated,7,275,5.62,7,3,3,JJ,19
belatedly,9,160,5.08,9,4,4,RB,19
belched,7,70,4.25,5,1,2,VB,19
beleaguer,9,3,1.1,6,3,1,VB,19
believable,10,1347,7.21,8,4,2,JJ,19
believably,10,39,3.66,9,4,3,RB,19
believe,7,208406,12.25,5,2,1,VB,31
believed,8,14688,9.59,6,2,2,VB,15
believing,9,6998,8.85,7,3,2,VB,22
belittle,8,584,6.37,6,3,2,VB,19
belittling,10,249,5.52,8,4,3,VB,19
bellicose,9,46,3.83,7,3,1,JJ,19
bellowed,8,126,4.84,5,2,2,VB,19
belligerent,11,432,6.07,10,4,2,JJ,19
belligerently,13,14,2.64,12,5,3,RB,19
bellowing,9,133,4.89,6,3,2,VB,19
bellow's,8,1,0,5,2,0,?,19
belong,6,14806,9.6,5,2,1,VB|JJ,15
belonged,8,2000,7.6,6,2,2,VB,0
belongs,7,8245,9.02,6,2,2,VB,22
belowground,11,1,0,9,3,0,JJ,19
belted,6,199,5.29,6,2,2,VB,19
bemoan,6,150,5.01,5,2,2,VB,19
bemoans,7,22,3.09,6,2,3,VB,19
bemuse,6,7,1.95,6,2,2,VB,19
benched,7,107,4.67,5,1,2,JJ|VB,19
bended,6,123,4.81,6,2,2,VB,19
bending,7,2225,7.71,6,2,2,VB,0
benefactor's,12,4,1.39,10,4,0,?,19
beneficient,11,71,4.26,0,0,0,?,19
beneficial,10,4321,8.37,8,4,2,JJ,0
benefited,9,890,6.79,9,4,2,VB,19
benevolent,10,1121,7.02,10,4,3,JJ,19
Ben's,5,498,6.21,4,1,2,encl,19
bequeath,8,25,3.22,6,2,1,VB,19
bequeathed,10,96,4.56,7,2,2,VB,19
berate,6,205,5.32,5,2,1,VB,19
berated,7,160,5.08,7,3,2,VB,19
bereave,7,3,1.1,5,2,1,VB,19
bereft,6,289,5.67,6,2,1,JJ,19
Berlin's,8,59,4.08,6,2,0,?,19
beseech,7,101,4.62,5,2,1,VB,19
beset,5,252,5.53,5,2,2,VB,19
besets,6,7,1.95,6,2,3,VB,19
besiege,7,30,3.4,5,2,2,VB,19
besieged,8,262,5.57,6,2,3,VB|JJ,19
besmear,7,0,0,6,2,2,VB,19
besmirch,8,42,3.74,6,2,2,VB,19
besmirched,10,39,3.66,7,2,3,VB,19
best,4,269708,12.51,4,1,1,JJ|RB,20
bested,6,74,4.3,6,2,2,VB,19
bestial,7,170,5.14,7,2,2,JJ,19
bestow,6,307,5.73,5,2,1,VB,19
bestowed,8,537,6.29,6,2,2,VB,19
bestselling,11,118,4.77,9,3,3,JJ,19
bestubbled,10,0,0,10,3,0,?,19
betide,6,25,3.22,5,2,1,VB,19
betray,6,771,6.65,5,2,1,VB,19
betrayed,8,1567,7.36,6,2,2,VB|JJ,0
betraying,9,344,5.84,7,3,2,VB,19
betrays,7,268,5.59,6,2,2,VB,19
betroth,7,5,1.61,6,2,2,VB,19
betrothed,9,99,4.6,7,2,3,JJ|VB,19
bettering,9,156,5.05,6,3,2,VB,19
Betty's,7,252,5.53,5,2,0,?,19
betwixt,7,189,5.24,8,2,1,RB,19
beveled,7,88,4.48,5,2,2,JJ|VB,19
bewail,6,21,3.04,5,2,2,VB,19
beware,6,5609,8.63,5,2,1,VB,22
bewilder,8,22,3.09,7,3,1,VB,19
bewildered,10,540,6.29,8,3,2,VB|JJ,19
bewilderedly,12,0,0,10,4,3,RB,19
bewilders,9,12,2.48,8,3,2,VB,19
bewitch,7,13,2.56,5,2,2,VB,19
bewitched,9,155,5.04,6,2,3,VB|JJ,19
bewilderingly,13,7,1.95,11,5,3,RB,19
biblical,8,4182,8.34,7,3,2,JJ,0
biblically,10,169,5.13,8,3,3,RB,19
bibliographical,15,313,5.75,13,5,4,JJ,19
bicameral,9,70,4.25,9,4,3,JJ,19
bicep,5,155,5.04,0,0,0,?,19
bicker,6,154,5.04,4,2,1,VB,19
bide,4,244,5.5,3,1,1,VB,19
bifocal,7,54,3.99,6,3,3,JJ,19
bifurcate,9,11,2.4,7,3,2,VB,19
big,3,178681,12.09,3,1,1,JJ,18
bigger,6,19124,9.86,4,2,2,JJ,29
bigoted,7,1265,7.14,7,3,2,JJ,19
bilinear,8,101,4.62,7,3,3,JJ,19
bilingual,9,1556,7.35,9,3,3,JJ,0
bilked,6,35,3.56,5,1,0,?,19
billed,6,1959,7.58,4,1,2,VB,0
billiard,8,261,5.56,6,2,1,JJ,19
billowed,8,35,3.56,5,2,2,VB|JJ,19
Bill's,6,1822,7.51,4,1,2,encl,0
bimetallic,10,14,2.64,9,4,3,JJ,19
bimolecular,11,5,1.61,11,5,3,JJ,19
bimonthly,9,810,6.7,8,3,3,JJ|RB,19
binomial,8,170,5.14,8,3,2,JJ,19
biologic,8,197,5.28,8,3,3,JJ,19
biochemical,11,793,6.68,9,5,3,JJ,19
biodegradable,13,190,5.25,12,6,3,JJ,19
biographical,12,1026,6.93,10,4,4,JJ,19
biological,10,10525,9.26,9,4,4,JJ,15
biologically,12,854,6.75,10,4,5,RB,19
bionic,6,499,6.21,6,3,1,JJ,19
biophysical,11,133,4.89,9,5,4,JJ,19
biosynthesized,14,6,1.79,12,5,5,VB,19
biotic,6,64,4.16,6,3,2,JJ,19
bipartisan,10,664,6.5,9,4,3,JJ,19
biracial,8,113,4.73,6,3,3,JJ,19
birdlike,8,19,2.94,6,2,2,JJ|RB,19
bird's,6,594,6.39,4,1,2,encl,19
birthed,7,60,4.09,4,1,2,JJ,19
bisect,6,30,3.4,6,2,2,VB,19
bishopry,8,1,0,7,3,0,?,19
biting,6,2397,7.78,5,2,2,VB,0
bitten,6,1324,7.19,4,2,2,VB,19
bitter,6,5910,8.68,4,2,1,JJ,22
bitterest,9,36,3.58,7,3,2,JJ,19
bitterly,8,695,6.54,6,3,2,RB,19
biweekly,8,532,6.28,7,3,3,JJ|RB,19
bizarre,7,5944,8.69,5,2,1,JJ,22
blabbed,7,33,3.5,5,1,2,VB,19
bankroll,8,386,5.96,7,2,2,VB,19
banned,6,7274,8.89,4,1,2,VB,22
banning,7,2910,7.98,5,2,2,VB,0
bantered,8,35,3.56,6,2,2,VB,19
baptismal,9,121,4.8,8,3,3,JJ,19
baptist's,9,20,3,8,2,3,encl,19
baptize,7,106,4.66,6,2,2,VB,19
baptized,8,927,6.83,7,2,3,VB|JJ,19
barbaric,8,895,6.8,8,3,2,JJ,19
barbarous,9,154,5.04,8,3,2,JJ,19
barbecued,9,78,4.36,9,3,2,VB|JJ,19
barbed,6,873,6.77,5,1,2,JJ,19
barber's,8,75,4.32,6,2,0,?,19
bare,4,8494,9.05,3,1,1,JJ|VB,22
bareback,8,65,4.17,6,2,2,JJ|RB,19
barefoot,8,1070,6.98,6,2,2,RB|JJ,19
barefooted,10,69,4.23,8,3,3,JJ,19
barelegged,10,3,1.1,8,3,3,JJ,19
barely,6,9840,9.19,5,2,2,RB,15
barnstorm,9,1,0,9,2,2,VB,19
barometric,10,100,4.61,10,4,3,JJ,19
baronial,8,51,3.93,8,3,2,JJ,19
baroque,7,1126,7.03,5,2,1,JJ,19
barred,6,1288,7.16,4,1,2,VB|JJ,19
barring,7,1889,7.54,5,2,2,VB,0
baseball's,10,239,5.48,7,2,0,?,19
based,5,131502,11.79,4,1,2,VB,11
baseless,8,717,6.58,6,2,2,JJ,19
baser,5,78,4.36,4,2,2,JJ,19
bashful,7,212,5.36,5,2,2,JJ,19
basically,9,36795,10.51,7,3,3,RB,9
basil's,7,29,3.37,5,2,2,encl,19
basing,6,1404,7.25,5,2,2,VB,0
bask,4,256,5.55,4,1,1,VB,19
basked,6,43,3.76,5,1,2,VB,19
bastardize,10,27,3.3,8,3,2,VB,19
bastard's,9,53,3.97,7,2,2,encl,19
baste,5,127,4.84,4,1,1,VB,19
bathe,5,670,6.51,3,1,1,VB,19
bathed,6,502,6.22,4,1,2,VB|JJ,19
batted,6,324,5.78,5,2,2,VB,19
battered,8,1156,7.05,5,2,2,VB,19
battering,9,2595,7.86,6,3,2,VB,0
batter's,8,44,3.78,5,2,2,encl,19
battling,8,839,6.73,6,3,2,VB,19
bawdy,5,106,4.66,4,2,2,JJ,19
bawled,6,45,3.81,4,1,2,VB,19
bawling,7,119,4.78,5,2,2,VB,19
bayed,5,1,0,3,1,2,VB,19
be,2,3095437,14.95,2,1,1,VB,1
beaching,8,37,3.61,5,2,2,VB,19
beaded,6,249,5.52,5,2,2,JJ|VB,19
beady,5,82,4.41,4,2,2,JJ,19
beaming,7,560,6.33,5,2,2,VB,19
bearable,8,335,5.81,6,3,2,JJ,19
bearded,7,819,6.71,6,2,2,JJ,19
beardless,9,44,3.78,7,2,2,JJ,19
beardown,8,0,0,6,2,0,?,19
bearish,7,506,6.23,5,2,2,JJ,19
bear's,6,411,6.02,4,1,2,encl,19
beastly,7,148,5,6,2,2,JJ|RB,19
beaten,6,6726,8.81,4,2,2,VB|JJ,22
beauteous,9,45,3.81,7,2,2,JJ,19
beautiful,9,31342,10.35,7,3,2,JJ,9
beautifully,11,2426,7.79,8,4,3,RB,0
beautify,8,55,4.01,7,3,2,VB,19
beauty's,8,149,5,6,2,2,encl,19
became,6,34338,10.44,5,2,1,VB,9
beckon,6,66,4.19,5,2,1,VB,19
beckoned,8,249,5.52,6,2,2,VB,19
beckoning,9,165,5.11,7,3,2,VB,19
beckons,7,105,4.65,6,2,2,VB,19
become,6,93420,11.44,5,2,1,VB,6
becomes,7,29891,10.31,6,2,2,VB,9
bedazzled,9,45,3.81,7,3,3,VB|JJ,19
bedded,6,86,4.45,5,2,2,VB,19
bedevil,7,19,2.94,6,3,2,VB,19
bedfast,7,0,0,7,2,2,JJ,19
bedraggled,10,42,3.74,8,3,3,JJ,19
bedridden,9,82,4.41,7,3,3,JJ,19
bedroom's,9,15,2.71,7,2,3,encl,19
beefed,6,206,5.33,4,1,2,VB,19
beef's,6,4,1.39,4,1,2,encl,19
beefy,5,261,5.56,4,2,2,JJ,19
been,4,735347,13.51,3,1,1,VB,2
bee's,5,121,4.8,3,1,2,encl,19
Beethoven's,11,572,6.35,7,3,2,encl,19
beetling,8,3,1.1,6,3,2,JJ|VB,19
befall,6,178,5.18,5,2,2,VB,19
befell,6,107,4.67,5,2,2,VB,19
befit,5,40,3.69,5,2,2,VB,19
