creepy,6,6.89,5,2,2
cremate,7,3.87,6,2,1
cremated,8,5.21,8,3,2
crematory,9,3.85,9,4,2
crepe,5,4.91,4,1,1
crept,5,6.48,5,1,1
crested,7,5.48,7,2,2
crestfallen,11,3.76,10,3,3
cretaceous,10,5.05,8,3,1
crew's,6,5.35,4,1,2
cried,5,8.29,4,1,2
cringed,7,5.06,6,1,2
cringing,8,5.37,7,2,2
crinkly,7,3.99,7,3,2
crippled,8,7.33,6,2,2
crippling,9,6.51,7,3,2
crisply,7,4.36,7,2,2
crispy,6,6.08,6,2,2
crisscrossed,12,3.4,9,2,3
critical,8,9.92,7,3,2
critically,10,7.21,8,3,3
criticize,9,8.16,8,3,2
criticized,10,7.86,9,3,3
criticizing,11,7.3,10,4,3
critic's,8,4.74,7,2,0
croaked,7,4.49,5,1,2
crocked,7,2.4,5,1,2
Cromwell's,10,3.85,8,2,3
crooked,7,7.28,6,2,2
croon,5,4.17,4,1,1
crooned,7,3.99,5,1,2
crooning,8,4.08,6,2,2
cropped,7,6.39,5,1,2
crossed,7,8.58,5,1,2
crosseyed,9,3.3,6,2,3
crosswise,9,4.13,7,2,2
crotchety,9,3.91,7,3,2
crouched,8,6.15,5,1,2
crouching,9,6.77,6,2,2
crowded,7,8.28,6,2,2
crowding,8,5.8,6,2,2
crowed,6,4.96,4,1,2
crowing,7,5.16,5,2,2
crowned,7,6.31,5,1,2
crowning,8,5.38,6,2,2
crucial,7,8.56,5,2,1
crucially,9,5.08,6,3,2
crucified,9,6.72,8,3,3
cruciform,9,2.89,9,3,2
crucify,7,6.19,7,3,2
converged,9,5.19,7,2,3
convergent,10,5.61,9,3,3
conversational,14,6.21,11,5,3
converse,8,7.13,6,2,1
conversely,10,7.35,8,3,3
convert,7,9.96,6,2,2
convince,8,9.4,7,2,1
convinced,9,9.37,8,2,2
converted,9,9.26,8,3,3
converting,10,8.61,8,3,3
converts,8,8.37,7,2,3
convex,6,7.41,7,2,1
convey,6,7.92,5,2,2
conveyed,8,6.8,6,2,3
conveying,9,6.07,7,3,3
conveys,7,6.14,6,2,3
convict,7,6.78,7,2,1
convicted,9,8.47,9,3,2
convicting,10,4.93,9,3,2
convicts,8,6.15,8,2,2
convict's,9,1.79,8,2,2
convincing,10,8.5,9,3,2
convincingly,12,6.34,11,4,3
convoke,7,2.4,6,2,2
convolute,9,1.95,8,3,2
convoluted,10,6.7,10,4,3
convulse,8,3.97,7,2,1
convulsed,9,4.88,8,2,2
convulsive,10,4.74,9,3,2
convulsively,12,4.04,11,4,3
cooing,6,4.53,4,2,2
cooked,6,8.15,4,1,2
cook's,6,5.72,4,1,2
cooled,6,7.19,4,1,2
cooler,6,7.85,4,2,2
coolest,7,7.38,6,2,2
coolheaded,10,0,8,3,3
Coolidge's,10,2.89,7,3,2
coolly,6,4.64,5,2,2
cools,5,6.24,4,1,2
cooped,6,4.51,4,1,2
cooperate,9,7.86,8,4,3
cooperated,10,5.91,10,5,4
cooperates,10,5.08,9,4,4
coordinate,10,8.48,8,4,3
coordinated,11,7.61,10,5,4
coordinates,11,8.23,9,4,4
coordinating,12,7.49,10,5,4
copes,5,5.16,4,1,2
copied,6,8.97,5,2,2
Copernican,10,4.7,9,4,1
copious,7,6.51,6,2,1
copiously,9,4.25,8,3,2
copulate,8,4.54,8,3,1
corded,6,3.89,6,2,2
corked,6,3.87,5,1,2
cornered,8,6.31,6,2,2
corniest,8,3.56,8,3,3
corny,5,6.44,5,2,2
coroner's,9,4.25,7,3,2
corp,4,9.96,4,1,0
corporate,9,10.07,8,3,2
corporation's,13,6.59,10,4,4
corporeal,9,4.9,9,3,2
corpulent,9,3.43,10,3,2
corrected,9,8.93,8,3,2
corrective,10,6.81,8,3,2
correlated,10,7.16,9,4,3
correlative,11,4.14,9,4,2
correlatively,13,2.3,11,5,0
corresponded,12,6.21,11,4,3
corresponding,13,8.84,11,4,3
corresponds,11,7.64,10,3,3
correspondingly,15,5.98,13,5,4
corrigible,10,1.61,8,4,1
corroborate,11,5.7,9,4,2
corroborated,12,5.59,11,5,3
corrode,7,5.29,5,2,1
corroding,9,3.93,7,3,2
corrugate,9,0,7,3,1
corrugated,10,4.99,9,4,2
corrupt,7,8.71,6,2,1
corrupted,9,8.49,8,3,2
costing,7,7.74,6,2,2
corruptible,11,3.89,9,4,2
corrupting,10,6.37,8,3,2
corrupts,8,6.28,7,2,2
cortical,8,5.21,7,3,3
cortically,10,0,10,4,0
cosily,6,1.61,6,3,2
cosmetic,8,7.47,8,3,1
cosmic,6,8.89,6,2,2
cosmical,8,1.79,7,3,3
cosmological,12,5.92,11,5,4
costlier,8,4.09,7,2,3
costly,6,7.99,6,2,2
costumed,8,4.79,7,2,2
cosy,4,5.56,4,2,1
coterminous,11,3.14,9,4,0
cotilion,8,0,8,4,0
cotton's,8,2.56,6,2,0
couched,7,5.45,4,1,2
coughed,7,5.76,4,1,2
coughing,8,6.27,5,2,2
could,5,13.21,3,1,1
couldn't,8,11.07,5,2,2
could've,8,7.32,5,2,2
council's,9,6.04,6,2,2
counseled,9,4.92,6,2,2
countable,9,5.04,7,3,2
counted,7,8.58,6,2,2
counter,7,9.7,5,2,1
counteract,10,6.34,8,3,2
counteracted,12,4.19,10,4,3
counteracting,13,3.97,10,4,3
counterbalanced,15,4.26,12,4,3
counters,8,8.23,6,2,2
counterchallenge,16,0,11,4,0
counterclockwise,16,5.69,12,4,3
countered,9,6.99,6,2,2
counterfeit,11,6.45,8,3,1
counterman,10,1.39,8,3,2
countermand,11,3.26,9,3,2
countersign,11,2.2,8,3,2
countervailing,14,4.14,10,4,3
counting,8,9.04,6,2,2
countless,9,8.13,7,2,2
country's,9,8.47,7,2,2
countrywide,11,4.44,9,3,2
conquered,9,7.52,6,2,2
county's,8,5.53,6,2,2
coupled,7,8.23,5,2,2
couple's,8,5.44,5,2,2
courageous,10,7.03,7,3,2
conjugal,8,5.16,8,3,3
courageously,12,4.57,9,4,3
conjugate,9,5.61,8,3,3
conjugated,10,4.29,10,4,4
conjugates,10,3.22,9,3,4
conjunctive,11,3.64,10,3,3
conjure,7,6.03,5,2,1
conjured,8,5.42,6,2,2
conjures,8,5.27,6,2,2
connected,9,10.27,8,3,2
conquer,7,8.05,5,2,1
Connecticut's,13,3.3,10,4,2
connective,10,6.26,8,3,2
conned,6,5.72,4,1,2
connive,7,2.08,5,2,1
connote,7,4.45,5,2,1
connotes,8,4.6,6,2,2
connubial,9,1.1,8,3,1
connotative,11,3.4,9,4,2
conscientious,13,6.68,10,4,3
conscionable,12,2.3,8,4,3
consciously,11,7.35,8,3,3
conscripted,11,4.47,11,3,3
contain,7,10.16,6,2,2
contained,9,9.54,7,2,3
consecrate,10,8.01,9,3,2
consecutive,11,7.9,11,4,2
consented,9,6.08,9,3,3
consenting,10,7.38,9,3,3
consequent,10,6.16,10,3,2
consequential,13,6.08,13,4,3
consequently,12,8.28,12,4,3
conserve,8,7.09,6,2,2
conserves,9,3.78,7,2,3
conserving,10,5.42,8,3,3
consider,8,11.27,7,3,1
considerable,12,8.92,10,5,2
considerably,12,8.79,11,5,3
considerate,11,7.17,9,4,2
considerately,13,3.14,11,5,3
considered,10,10.99,8,3,2
considering,11,10.29,9,4,2
considers,9,8.33,8,3,2
consign,7,4.44,6,2,1
consigned,9,5.32,7,2,2
consorted,9,2.83,9,3,2
consist,7,8.44,7,2,2
consisted,9,7.78,9,3,3
consistent,10,9.5,9,3,3
consistently,12,8.9,11,4,4
consisting,10,8.27,9,3,3
consists,8,9.36,8,2,3
console,7,9.29,6,2,1
consoled,8,4.5,7,2,2
consoles,8,7.94,7,2,2
consolidate,11,6.58,10,4,3
consolidated,12,7.1,12,5,4
consolidating,13,5.63,12,5,4
consoling,9,5.38,8,3,2
consonantal,11,2.94,10,4,4
conspicious,11,2.3,12,5,0
conspicuous,11,6.23,11,3,1
conspicuously,13,5.79,13,4,2
conspiratorial,14,5.51,14,5,3
conspire,8,6.2,7,2,1
conspired,9,5.86,8,2,2
conspires,9,3.66,8,2,2
constable's,11,2.3,9,3,2
constantly,10,9.51,10,3,3
constellation's,15,1.95,12,4,0
consternate,11,0,9,3,1
constipate,10,1.79,9,3,1
constitute,10,8.54,9,3,2
constitutes,11,8.51,10,3,3
constrain,9,5.8,8,2,2
constituted,11,6.86,11,4,3
constituting,12,5.91,11,4,3
constitutionalize,17,0,14,6,5
constrained,11,7.13,9,2,3
constraining,12,4.99,10,3,3
constrict,9,4.53,9,2,2
constricted,11,5.15,11,3,3
construct,9,8.96,9,2,2
constructed,11,9.89,11,3,3
constructional,14,4.29,12,4,4
constructive,12,8.4,11,3,3
constructively,14,5.63,13,4,4
construe,8,5.31,7,2,1
construed,9,7.85,8,2,2
construing,10,3.83,9,3,2
consult,7,8.89,7,2,1
consulted,9,7.35,9,3,2
consultative,12,5.92,11,4,2
consumed,8,7.87,7,2,3
consumer's,10,5.92,8,3,4
consumes,8,6.78,7,2,3
consummate,10,6.6,8,3,3
consummated,11,4.55,10,4,4
consummately,12,1.95,10,4,4
consumptive,11,3.64,10,3,3
contacted,9,9.04,9,3,2
contagious,10,6.54,8,3,2
contaminate,11,5.88,10,4,2
contaminated,12,7.18,12,5,3
contaminating,13,5.23,12,5,3
contemplate,11,6.86,10,3,1
contemplated,12,6.34,12,4,2
contemplates,12,4.54,11,3,2
contemplating,13,7.32,12,4,2
contemplative,13,4.91,12,4,2
contend,7,7.64,7,2,1
contended,9,5.91,9,3,2
contemptible,12,5.38,11,4,2
contemptuous,12,5.38,11,3,2
contending,10,5.79,9,3,2
contends,8,6.17,8,2,2
contented,9,5.81,9,3,2
contentedly,11,4.87,11,4,3
contentious,11,6.13,9,3,2
contested,9,6.85,9,3,3
contiguous,10,6.84,10,3,2
continental,11,8.7,9,4,3
continual,9,7.43,10,3,2
continually,11,8.55,11,4,3
continue,8,10.93,8,3,1
continued,9,10.12,9,3,2
continuous,10,9.01,10,3,2
continuously,12,8.51,12,4,3
contort,7,4.23,7,2,2
contorted,9,5.56,9,3,3
contouring,10,4.33,8,3,2
contraceptive,13,5.98,12,4,3
contractile,11,3.04,9,3,0
contracted,10,7.67,10,3,2
contractor's,12,4.88,10,3,3
contractual,11,6.6,11,3,2
contradict,10,7.81,10,3,2
contradicted,12,6.72,12,4,3
contradictorily,15,1.95,15,6,4
contradicts,11,7.28,11,3,3
contrarily,10,3.4,9,4,0
contriving,10,3.61,9,3,2
controlled,10,9.59,8,2,2
contrasted,10,6.11,10,3,2
contrasting,11,6.27,10,3,2
contribute,10,9.48,10,3,2
contributed,11,9.01,12,4,3
contributes,11,7.48,11,3,3
contributing,12,8.4,12,4,3
contributory,12,5,13,5,4
contrite,8,4.37,7,2,1
contrive,8,4.69,7,2,1
contrived,9,6.77,8,2,2
controller's,12,5.74,9,3,3
controlling,11,8.61,9,3,2
controversial,13,8.48,10,4,3
controvert,10,2.08,9,3,2
contumely,9,1.79,9,4,2
convalescing,12,2.3,10,4,2
convene,7,5.65,6,2,2
convened,8,6.23,7,2,3
convenient,10,9.05,10,3,3
conveniently,12,7.82,12,4,4
conventional,12,9.2,10,4,4
conventionalized,16,1.1,13,5,6
conventionally,14,5.62,11,5,5
converge,8,6.36,6,2,2
complementary,13,6.93,13,5,3
complete,8,11.54,7,2,2
completed,9,9.64,9,3,3
completely,10,11.04,9,3,3
completes,9,6.93,8,2,3
completing,10,7.84,9,3,3
complex,7,10.3,8,2,2
compliant,9,8.15,9,2,3
composer's,10,5.69,8,3,0
complicate,10,6.6,9,3,3
composes,8,4.95,8,3,3
complicated,11,9.3,11,4,4
complicating,12,5.32,11,4,4
complied,8,6.69,7,2,2
complimentary,13,7.23,13,5,2
complimented,12,5.94,12,4,2
comply,6,8.02,6,2,1
complying,9,6.07,8,3,2
comport,7,5.05,7,2,1
comported,9,1.1,9,3,2
compose,7,7.87,6,2,2
composed,8,8.74,7,2,3
compositional,13,5.77,11,5,5
compounded,10,6.49,9,3,3
comprehended,12,4.96,12,4,3
comprehending,13,5.63,12,4,3
comprehend,10,7.81,10,3,2
compressed,10,9.16,8,2,3
comprehensible,14,6.14,13,5,3
compressing,11,6.9,9,3,3
compressive,11,3.95,9,3,3
comprehensively,15,5.2,14,5,4
comprise,8,7.28,7,2,1
comprised,9,7.44,8,2,2
comprises,9,6.73,9,3,2
comprising,10,6.78,9,3,2
compromised,11,7.53,10,3,2
compromising,12,6.67,11,4,2
compulsive,10,6.72,9,3,3
compulsively,12,4.5,11,4,4
compulsivity,12,0,0,0,0
compulsory,10,7.12,10,4,3
computational,13,8.35,12,5,4
compute,7,8.06,7,2,2
computed,8,7.24,9,3,3
computes,8,6.19,8,2,3
computerize,11,4.84,10,4,4
conceal,7,7.33,6,2,1
concealed,9,7.95,7,2,2
concealing,10,6.04,8,3,2
conceals,8,5.42,7,2,2
concede,7,7.56,6,2,2
conceded,8,6.79,8,3,3
concedes,8,5.56,7,2,3
conceding,9,5.23,8,3,3
conceivable,11,7.1,9,4,3
conceivably,11,6.86,10,4,4
conceive,8,7.21,6,2,2
conceived,9,7.67,7,2,3
conceives,9,3.97,7,2,3
conceiving,10,5.17,8,3,3
confining,9,5.84,8,3,3
concentrate,11,8.73,9,3,3
concentrated,12,8.11,11,4,4
concentrates,12,6.89,10,3,4
concentrating,13,7.71,11,4,4
concentric,10,6.32,10,3,3
conceptual,10,7.67,10,3,3
conceptualize,13,5.2,12,4,4
conceptually,12,6.26,11,4,4
concerned,9,10.41,7,2,3
concerted,9,6.35,8,3,2
concerto's,10,1.95,9,3,2
concise,7,7.93,6,2,1
conducive,9,6.67,8,3,3
conduct,7,9.33,7,2,2
conclude,8,8.68,7,2,2
concluded,9,8.52,9,3,3
concludes,9,7.34,8,2,3
conclusive,10,7.16,9,3,3
conclusively,12,6.53,11,4,4
concoct,7,4.84,7,2,2
concocted,9,5.86,9,3,3
concordant,10,7.48,9,3,3
concretely,10,4.84,9,3,2
concur,6,7.15,5,2,2
concurred,9,5.2,6,2,3
concurrent,10,7.97,8,3,3
concurrently,12,7.08,10,4,4
concurs,7,4.86,6,2,3
condemn,7,7.96,6,2,1
condemnatory,12,3.64,12,5,2
condemned,9,7.97,7,2,2
condemning,10,7.11,8,3,2
condemns,8,6.28,7,2,2
condense,8,5.62,7,2,1
condensed,9,7.32,8,2,2
condensing,10,5.58,9,3,2
condescend,10,4.19,9,3,3
condescending,13,6.87,11,4,4
condiment,9,4.62,9,3,1
conditioned,11,7.33,8,3,2
condone,7,7.19,6,2,1
condoned,8,5.95,7,2,2
conducted,9,9.2,9,3,3
conductive,10,6.16,9,3,3
conductor's,11,3.95,9,3,4
conducts,8,7.13,8,2,3
confabulate,11,1.61,11,4,3
confabulated,12,1.61,13,5,4
confer,6,6.54,5,2,2
conference's,12,4.91,10,4,4
conferred,9,6.09,6,2,3
conferring,10,4.98,7,3,3
confers,7,5.64,6,2,3
confess,7,7.9,6,2,1
confessed,9,6.85,7,2,2
confesses,9,5.55,8,3,2
confessing,10,5.48,8,3,2
confide,7,4.99,6,2,1
confided,8,5.39,8,3,2
confident,9,8.61,8,3,2
confidential,12,9.11,10,4,3
confidentially,14,5.41,11,5,4
confiding,9,4.03,8,3,2
confine,7,6.63,6,2,2
confined,8,7.84,7,2,3
confirm,7,9.27,6,2,2
confirmed,9,9.19,7,2,3
confirming,10,7.18,8,3,3
confiscate,10,6.37,9,3,2
confiscated,11,7.25,11,4,3
conflicting,11,7.81,10,3,2
conflict's,10,1.39,9,2,2
confluent,9,2.94,9,2,3
conform,7,8.12,7,2,2
confused,8,9.8,8,2,2
conformed,9,5.56,8,2,3
conforms,8,6.54,8,2,3
confound,8,5.4,7,2,2
confounded,10,5.56,9,3,3
confounding,11,5.5,9,3,3
confront,8,7.76,8,2,2
confronted,10,7.79,10,3,3
confronting,11,6.81,10,3,3
confronts,9,6,9,2,3
Confucian,9,4.87,8,3,2
confuse,7,8.54,7,2,1
confuses,8,6.93,9,3,2
confusing,9,9.08,9,3,2
congeal,7,3.33,6,2,1
congealed,9,4.25,7,2,2
congenial,9,5.33,9,3,2
congenital,10,7.11,9,4,3
congest,7,3,7,2,2
congested,9,5.61,9,3,3
congestive,10,4.57,9,3,3
Congo's,7,1.95,6,2,2
congratulate,12,6.74,11,4,1
congratulated,13,5.66,13,5,2
congratulatory,14,4.17,14,6,2
congregate,10,5.61,9,3,3
congregated,11,4.14,11,4,4
congregational,14,5.18,12,5,5
congressional,13,9.03,10,4,4
congressman's,13,4.2,11,3,0
congruent,9,5.53,9,2,2
congruous,9,1.61,8,2,2
conic,5,4.64,5,2,2
conical,7,5.45,6,3,3
conjectured,11,4.81,9,3,2
conjoin,7,2.89,6,2,2
conjoined,9,4.01,7,2,3
coherent,8,8.23,8,3,3
cohesive,8,6.31,7,3,3
coital,6,2.77,5,3,2
cohesively,10,2.2,9,4,4
coiled,6,5.63,4,1,2
coiling,7,3.85,5,2,2
coincided,9,5.85,9,4,3
coincident,10,5.29,9,4,3
coincidental,12,7.02,11,5,4
coincides,9,6.14,8,3,3
coinciding,10,4.88,9,4,3
coined,6,6.91,4,1,2
colder,6,6.9,5,2,2
coldest,7,5.75,7,2,2
coldly,6,5.59,6,2,2
Coleridge's,11,3.14,9,4,2
colicky,7,3.69,6,3,2
collaborate,11,6.57,9,4,3
collaborated,12,6.05,11,5,4
collapsed,9,7.77,7,2,2
collapsible,11,5.06,9,4,2
collapsing,10,6.77,8,3,2
collared,8,4.69,5,2,2
collate,7,5.12,5,2,1
collated,8,6.1,7,3,2
collect,7,9.57,6,2,1
collected,9,9.02,8,3,2
collectible,11,7.1,9,4,2
collectively,12,7.51,10,4,3
collectivize,12,1.39,10,4,3
collector's,11,8.21,8,3,3
collects,8,7.6,7,2,2
college's,9,5.86,7,3,2
collegians,10,3.37,8,3,0
collide,7,6.51,5,2,1
collided,8,5.69,7,3,2
colloidal,9,5.51,6,3,2
colloquial,10,5.94,9,3,3
collude,7,4.29,5,2,1
colonel's,9,4.7,5,2,2
colossal,8,6.56,6,3,2
colonize,8,6.15,7,3,2
colonized,9,5.8,8,3,3
colonnaded,10,1.1,9,4,2
colony's,8,3.93,7,3,3
Colorado's,10,5.77,8,4,0
colored,7,8.52,5,2,2
colorful,8,7.81,6,3,2
colorless,9,6.88,7,3,2
coltish,7,3,6,2,2
colt's,6,4.23,5,1,0
combative,9,4.97,8,3,2
combatted,9,3.43,8,3,2
combed,6,5.71,4,1,2
combinable,10,2.77,9,4,2
combine,7,8.79,6,2,1
combined,8,9.55,7,2,2
combines,8,7.85,7,2,2
combing,7,6.01,5,2,2
combining,9,7.84,8,3,2
combust,7,4.28,7,2,1
comely,6,4.66,5,2,1
comes,5,11.55,4,1,2
comfortable,11,9.7,9,4,2
comfortably,11,7.56,10,4,3
comforted,9,5.86,8,3,2
comforting,10,7.02,8,3,2
comfortless,11,2.2,9,3,2
comfy,5,6.38,5,2,1
comical,7,6.42,6,3,2
comically,9,4.52,7,3,3
commanded,9,7.77,8,3,3
commandeer,10,4.2,8,3,3
commandeered,12,4.45,9,3,4
command's,9,4.73,7,2,3
commemorate,11,6.34,9,4,3
commemorated,12,4.69,11,5,4
commemorates,12,4.71,10,4,4
commemorating,13,5.42,11,5,4
commence,8,6.95,6,2,1
commenced,9,6.27,7,2,2
commences,9,5.33,8,3,2
commencing,10,5.63,8,3,2
commend,7,6.67,6,2,1
commendable,11,5.84,9,4,2
commended,9,6.15,8,3,2
commends,8,4.22,7,2,2
commensurate,12,7.57,10,4,3
commentate,10,2.2,8,3,2
commented,9,8.42,8,3,2
commenting,10,7.9,8,3,2
commercialize,13,5.08,8,4,3
commercially,12,8.08,7,4,3
commingle,9,2.71,7,3,2
commingled,10,3.4,8,3,3
commiserate,11,4.62,9,4,3
commissioned,12,7.07,7,3,4
commissioner's,14,3.87,8,4,5
commission's,12,6.58,7,3,4
commits,7,6.8,6,2,3
committed,9,9.61,7,3,3
committee's,11,6.22,7,3,4
committing,10,7.96,7,3,3
commodious,10,2.4,8,3,2
commonest,9,5.07,8,3,2
commonly,8,9.26,7,3,2
communal,8,6.93,7,3,2
communicable,12,5.11,11,5,3
communicate,11,9.45,10,4,3
communism's,11,1.95,11,4,0
communistic,11,4.55,11,4,3
communicated,12,7.11,12,5,4
communicational,15,2.3,13,6,5
communicative,13,5.81,12,5,4
communicator's,14,1.61,12,5,5
community's,11,6.32,10,4,3
communize,9,1.95,8,3,0
comparing,9,9.1,8,3,2
commuted,8,4.85,8,3,3
commutes,8,4.66,7,2,3
compactly,9,4.26,9,3,2
companionable,13,3.91,12,5,3
company's,9,8.85,8,3,3
comparable,10,8.87,8,4,2
compare,7,10,6,2,1
compared,8,10.24,7,2,2
compares,8,7.8,7,2,2
comparative,11,7.72,10,4,2
comparatively,13,6.99,12,5,3
compartmental,13,2.64,12,4,2
compartmentalize,16,3.87,14,5,3
compassionate,13,7.37,9,4,4
compassionately,15,3.81,11,5,5
compatible,10,10.15,9,4,1
compel,6,6.98,6,2,2
compelled,9,7.88,7,2,3
clasped,7,5.86,6,1,2
compelling,10,8.14,8,3,3
compels,7,5.21,7,2,3
compensate,10,8.07,9,3,3
compensated,11,7.05,11,4,4
compensates,11,5.45,10,3,4
compensating,12,5.98,11,4,4
compensatory,12,5.92,12,5,4
compete,7,9.05,6,2,1
competed,8,6.47,8,3,2
competent,9,8.42,9,3,2
competently,11,5.55,11,4,3
competes,8,6.22,7,2,2
competing,9,8.54,8,3,2
competitive,11,9.74,10,4,2
competitively,13,6.19,12,5,3
compile,7,9.73,6,2,1
compiled,8,9.75,7,2,2
compiling,9,8.75,8,3,2
complacent,10,5.91,9,3,2
complained,10,8.48,8,2,2
complaining,11,9,9,3,2
Clark's,7,6.43,6,1,2
clashed,7,5.79,5,1,2
classed,7,6.04,5,1,2
classical,9,9.4,7,3,3
classicalism,12,0,11,5,0
classiest,9,4.17,8,3,3
classifiable,12,3.64,10,4,3
classified,10,8.74,8,3,3
classify,8,7.44,7,3,2
classificatory,14,1.79,13,6,3
classless,9,5.19,7,2,2
classy,6,6.56,5,2,2
clattered,9,3.58,6,2,2
clattery,8,1.1,6,3,2
Claude's,8,4.32,5,1,2
Claudia's,9,4.19,7,2,2
clearer,7,7.89,5,2,2
clearly,7,10.57,6,2,2
cleared,7,8.6,5,1,2
claustrophobic,14,4.8,12,4,3
clawed,6,6.25,4,1,2
clawing,7,5.49,5,2,2
clean,5,10.5,4,1,1
cleaned,7,8.42,5,1,2
cleanly,7,7.05,6,2,2
cleans,6,6.62,5,1,2
cleanse,7,7.42,5,1,1
cleansed,8,6.18,6,1,2
clear,5,11.26,4,1,1
clears,6,8.47,5,1,2
cleave,6,5.26,4,1,1
cleaved,7,5.13,5,1,2
clench,6,5.59,5,1,1
clenched,8,6.64,6,1,2
clenches,8,3.78,7,2,2
clergyman's,11,1.79,9,3,3
clerical,8,6.57,7,3,2
clerking,8,3.33,6,2,2
clerk's,7,4.54,5,1,2
clever,6,8.94,5,2,1
cleverly,8,6.82,7,3,2
clicked,7,7.45,5,1,2
client's,8,7.69,7,1,2
climactic,9,5.31,9,3,1
climaxed,8,5.53,8,2,2
climbed,7,7.75,5,1,2
clinched,8,5.09,6,1,2
cling,5,7.11,4,1,1
clinging,8,6.79,6,2,2
clings,6,5.32,5,1,2
clingy,6,4.66,5,2,2
clinical,8,9.1,7,3,2
clinically,10,6.21,8,3,3
clinked,7,2.56,6,1,2
clipped,7,7.46,5,1,2
clobber,7,6.04,5,2,1
clobbered,9,5.64,6,2,2
clobbers,8,3.95,6,2,2
clocked,7,6.55,5,1,2
clockwise,9,6.86,7,2,2
clog,4,6.73,4,1,1
clogged,7,6.48,5,1,2
clogging,8,6.45,6,2,2
clop,4,3.33,4,1,1
close,5,11.35,4,1,1
closed,6,10.23,5,1,2
closefisted,11,0,10,3,0
closely,7,9.54,6,2,2
closer,6,9.83,5,2,2
closes,6,7.91,6,2,2
closest,7,8.98,7,2,2
closeted,8,5.67,8,3,2
clothbound,10,3.3,8,2,2
clothe,6,5.37,4,1,1
clothed,7,6.82,5,1,2
clotted,7,3.87,6,2,2
cloudbank,9,0.69,8,2,0
clouded,7,6.07,6,2,2
cloudless,9,4.33,7,2,2
cloudy,6,6.95,5,2,2
clown's,7,3.91,5,1,2
clubbed,7,4.45,5,1,2
club's,6,6.63,5,1,2
clucked,7,2.77,5,1,2
clueless,8,8.56,6,2,2
clumsily,8,5.33,8,3,2
clumsy,6,7.23,6,2,1
clung,5,6.17,4,1,1
clustered,9,6.3,7,2,2
clustering,10,6.14,8,3,2
clutched,8,5.95,5,1,2
clutching,9,6.49,6,2,2
cluttered,9,6.18,6,2,2
coach's,7,4.87,5,2,2
coalesce,8,4.62,6,2,1
coagulate,9,3.61,9,4,2
coalesced,9,4.14,7,2,2
coalescent,10,3.99,8,3,2
coalesces,9,1.95,8,3,2
coarse,6,7.17,4,1,1
coarsely,8,5.19,6,2,2
coarsen,7,0.69,5,2,2
coarsened,9,2.08,6,2,3
coastal,7,7.65,5,2,2
coasted,7,4.04,6,2,2
coated,6,7.59,5,2,2
coax,4,7.64,4,1,1
coaxed,6,5.25,5,1,2
coaxial,7,6.38,8,3,3
cobbler's,9,2.2,6,2,3
cocked,6,6.25,4,1,2
cockeyed,8,4.14,5,2,3
cockier,7,1.1,5,2,3
cocksure,8,3.22,6,2,2
cocky,5,6.88,4,2,2
coddled,7,4.84,5,2,2
coded,5,8.12,5,2,2
codetermines,12,1.61,10,4,3
codified,8,6.09,7,3,3
codify,6,5.4,6,3,2
coerce,6,6.3,4,2,1
coerced,7,6.97,5,2,2
coercive,8,6.89,6,3,2
coexist,7,7.26,8,3,3
coexistent,10,2.2,11,4,4
cogent,6,6.54,6,2,2
cogently,8,4.26,8,3,3
cogitate,8,3,7,3,1
cognate,7,4.63,6,2,1
cognitive,9,8.34,8,3,2
cognizant,9,5.61,8,3,2
cognize,7,4.49,6,2,0
cohabit,7,2.77,7,3,2
cohere,6,3.53,5,2,2
Chicago's,9,6.51,7,3,2
chickenhearted,14,1.39,11,4,0
chide,5,4.23,3,1,1
chided,6,5.21,5,2,2
chiefly,7,6.39,5,2,2
chief's,7,5.24,4,1,2
chiggers,8,3.87,5,2,0
childhood's,11,4.66,8,2,3
childish,8,7.97,6,2,2
childishly,10,4.82,8,3,3
childless,9,5.8,7,2,2
childlike,9,5.81,7,2,2
children's,10,8.91,8,2,3
child's,7,8.3,5,1,2
chilled,7,6.5,4,1,2
chillier,8,1.79,5,2,3
chilly,6,6.45,4,2,2
chimes,6,6.34,4,1,2
China's,7,7.86,5,2,2
chinked,7,0.69,5,1,2
chinless,8,2.4,6,2,2
chipped,7,7.23,4,1,2
chipper,7,6.18,4,2,1
chipping,8,6.51,5,2,2
chiropractor's,14,2.2,11,4,0
chirped,7,3.87,4,1,2
chiseled,8,4.81,5,2,2
chivalrous,10,4.43,7,3,2
chlorinate,10,2.64,8,3,3
chockfull,9,0.69,6,2,0
choicest,8,3.89,6,2,2
choir's,7,3,5,1,2
choked,6,6.96,4,1,2
choleric,8,2.4,7,3,1
choose,6,10.81,3,1,1
chooses,7,8.22,5,2,2
choosy,6,4.83,4,2,2
chopfallen,10,0,8,3,3
chopped,7,8.2,4,1,2
chopping,8,6.59,5,2,2
choppy,6,6.5,4,2,2
choral,6,6.63,5,2,2
choreographed,13,5.58,10,3,3
choreographic,13,3.18,11,4,3
chortled,8,3.71,6,2,2
chorused,8,3.53,6,2,3
chose,5,9.52,3,1,1
Christen,8,4.62,5,2,2
christened,10,5.1,6,2,3
chronic,7,8.46,6,2,2
chronically,11,6.05,8,3,3
chronicled,10,5.04,8,3,3
Christine's,11,4.11,8,2,0
Christlike,10,3.26,8,2,2
