longitudes,10,4.03,9,3,NN
redoubtable,11,3.95,8,4,JJ
redress,7,6.88,6,2,NN|VB
redressed,9,4.25,7,2,VB|JJ
longship,8,2.08,6,2,NN
redresses,9,2.64,8,3,VB|NN
longshoreman,12,3.69,9,3,NN
longshoremen,12,3.14,9,3,NN
longshoremen's,14,1.79,10,3,NULL
longshot,8,6.11,6,2,NN
longsighted,11,0.69,8,3,NULL
redressing,10,3.91,8,3,VB|NN
reduce,6,9.98,5,2,VB
reduced,7,9.63,6,2,VB|JJ
loofah,6,2.08,4,2,NN
reduces,7,8.37,7,3,VB
reducible,9,4.52,8,4,JJ
looker,6,4.84,4,2,NN
reducing,8,8.86,7,3,VB
lookout,7,7.05,5,2,NN
redundant,9,8.11,9,3,JJ|NN
lookup,6,7.77,5,2,NN
redundantly,11,4.14,11,4,RB
reduplicate,11,0,10,4,VB
reduplicated,12,2.48,12,5,VB|JJ
reduplicates,12,0,11,4,VB
loon,4,6.78,3,1,NN
reduplicating,13,1.61,12,5,VB|NN|JJ
loonybin,8,2.2,7,3,NN
reedier,7,0,5,2,JJ
reediest,8,0,7,3,JJ
loophole,8,6.42,6,2,NN
loopholes,9,6.77,7,2,NN
reeducate,9,3.26,8,4,VB
reeducated,10,1.79,10,5,VB|JJ
reeducates,10,0,9,4,VB
reeducating,11,0,10,5,VB|NN|JJ
reedy,5,4.82,4,2,JJ
reefed,6,2.77,4,1,JJ
looseness,9,4.8,6,2,NN
reefing,7,4.13,5,2,VB
reek,4,5.08,3,1,NN|VB
reeked,6,4.52,4,1,VB|JJ
reeking,7,4.53,5,2,VB
reeks,5,5.64,4,1,VB|NN
reel,4,7.92,3,1,NN|VB
looter,6,2.64,4,2,NN
reelected,9,5.29,9,4,VB|JJ
reeled,6,4.83,4,1,VB
reeling,7,5.99,5,2,VB
reels,5,7.23,4,1,NN|VB
reemerged,9,3.74,7,3,VB|JJ
reenact,7,3.09,7,3,VB
reentered,9,4.82,7,3,VB
loquacity,9,1.39,9,4,NN
reestablish,11,5.72,10,4,VB
reexamine,9,4.98,9,4,VB
ref,3,8.64,3,1,NN|VB
reface,6,1.61,5,2,VB
lord's,6,7.08,5,1,encl
lordship,8,4.69,7,2,NN
lore,4,8.26,3,1,NN
refaced,7,1.39,6,2,VB
loser,5,8.34,4,2,NN
losers,6,8.02,5,2,NN
refacing,8,1.79,7,3,VB
refashion,9,2.56,6,3,NN|VB
loss,4,10.31,3,1,NN
losses,6,8.73,5,2,NN
refashioned,11,2.4,7,3,VB|JJ
lot,3,12.36,3,1,NN
lotion,6,7.04,4,2,NN
lotions,7,5.02,5,2,NN
lots,4,11.16,4,1,NN
lottery,7,8.64,6,3,NN
lotto,5,6.73,4,2,NN
lotus,5,9.91,5,2,NN
Lou,3,8.54,2,1,NN
refashioning,12,1.61,8,4,VB
refashions,10,0,7,3,VB|NN
refer,5,10.19,4,2,VB
referable,9,1.1,7,4,JJ
loudmouth,9,4.94,6,2,NN
loudspeaker,11,6.09,8,3,NN
loudspeakers,12,5.74,9,3,NN
Louis,5,9.92,3,2,NN
Louisa,6,5.49,5,3,NN
Louise,6,7.89,4,2,NN
Louisiana,9,8.4,8,5,NN
Louis's,7,6.08,4,2,encl
Louisville,10,7.95,6,3,NN
refereed,8,6.43,6,3,VB|JJ
refereeing,10,5.32,7,4,VB|NN
lounger,7,2.89,5,2,NN
references,10,10.48,9,4,NN|VB
referential,11,5.77,8,4,JJ
referred,8,9.57,5,2,VB
referring,9,9.71,6,3,VB
lousiness,9,1.1,7,3,NN
refers,6,9.25,5,2,VB
refilled,8,5.48,6,2,VB|JJ
refilling,9,5.07,7,3,VB|NN
lovebird,8,4.25,6,2,NN
lovechild,9,2.3,7,2,NULL
refinance,9,5.2,8,3,VB
refine,6,6.64,5,2,VB
lovelies,8,3.53,6,2,NN
refined,7,7.48,6,2,JJ|VB
loveliness,10,4.39,8,3,NN
refines,7,3.74,6,2,VB
refining,8,6.42,7,3,NN|VB
refitted,8,4.57,7,3,VB|JJ
lover,5,8.87,4,2,NN
lovers,6,8.61,5,2,NN
lover's,7,6.46,5,2,encl
refitting,9,3.91,7,3,VB|NN
love's,6,6.17,4,1,encl
reflate,7,0,6,2,VB
reflated,8,0,8,3,VB
reflating,9,0,8,3,VB
reflect,7,9.63,7,2,VB
reflected,9,8.29,9,3,VB|JJ
reflecting,10,8.13,9,3,VB
reflective,10,7.04,9,3,JJ
reflectively,12,3.04,11,4,RB
reflects,8,8.37,8,2,VB
reflexive,9,5.31,9,3,JJ|NN
refloat,7,0,6,2,VB
refloated,9,0,8,3,VB|JJ
refloating,10,0,8,3,VB
refloats,8,0,7,2,VB
refocusing,10,3.76,9,4,NN|VB
lowlands,8,5.09,7,2,NN
refolded,8,3.04,8,3,VB|JJ
reforest,8,2.64,8,3,VB
reforested,10,0.69,10,4,VB|JJ
reforesting,11,0.69,10,4,VB|NN|JJ
reforests,9,0,9,3,VB
loyalists,9,5.67,8,2,NN
loyalties,9,6.1,7,2,NN
loyalty,7,8.05,6,2,NN
lozenge,7,4.04,5,2,NN
lubber,6,1.95,4,2,NN
lubricant,9,6.87,9,3,NN
reform,6,9.67,6,2,NN|VB
reformative,11,0,10,4,JJ
lubrication,11,6.62,9,4,NN
Lucas,5,8.47,5,2,NN
Lucas's,7,5.01,7,3,encl
reformatory,11,3.26,11,5,NN|JJ
reformed,8,7.02,7,2,VB|JJ
lucidity,8,6.47,8,4,NN
Lucifer,7,6.91,6,3,NN
Lucifer's,9,4.93,7,3,encl
Lucille,7,5.75,5,2,NN
Lucille's,9,1.95,6,2,encl
luck,4,11.01,3,1,NN
reforming,9,6.14,8,3,VB
reformism,9,3.71,10,4,NN|JJ
reforms,7,7.96,7,2,NN|VB
reformulated,12,5.34,13,5,VB|JJ
lucks,5,4.01,4,1,NULL
refract,7,3.5,7,2,VB
refracted,9,4.14,9,3,VB|JJ
Lucy,4,8.15,4,2,NN
Lucy's,6,5.71,5,2,encl
refracting,10,3.58,9,3,VB|NN|JJ
ludicrousness,13,3.04,11,4,NN
refractive,10,5.49,9,3,JJ
refractory,10,5.19,10,4,JJ
luger,5,6.29,4,2,NN
luggage,7,7.41,5,2,NN
refracts,8,2.2,8,2,VB
Luke,4,9.38,3,1,NN
Luke's,6,7.05,4,1,encl
refrain,7,8.1,6,2,VB|NN
refrained,9,5.62,7,2,VB
Lee's,5,7.09,3,1,encl
leeway,6,6.14,4,2,NN
refraining,10,5.16,8,3,VB|NN|JJ
leftfield,9,4.08,8,2,NULL
lefthander,10,3.18,9,3,NN
lefthanders,11,3.74,10,3,NN
refrains,8,4.6,7,2,VB|NN
leftovers,9,6.27,8,3,NN
refresh,7,8.57,6,2,VB
refreshed,9,6.25,7,2,JJ
legacies,8,5.07,7,3,NN
legacy,6,8.48,6,3,NN
refreshes,9,4.95,8,3,VB
legalism,8,4.5,8,4,NN
legality,8,7.4,8,4,NN
legalization,12,7.23,10,5,NN
refreshing,10,7.52,8,3,JJ|VB
refreshingly,12,4.6,10,4,RB
refrigerate,11,6.1,10,4,VB
legend,6,9.51,6,2,NN
refrigerated,12,5.81,12,5,VB|JJ
legends,7,9.88,7,2,NN
leger,5,5.36,4,2,NN
legers,6,1.95,5,2,NN
refrigerates,12,0.69,11,4,VB
leggings,8,5.49,6,2,NN
refrigerating,13,3.53,12,5,VB|NN|JJ
legibility,10,4.6,10,5,NN
refs,4,7.36,4,1,NN|VB
legion,6,8.41,5,2,NN
reft,4,1.79,4,1,VB
legions,7,7.06,6,2,NN
refuel,6,5.31,7,2,VB
refueling,9,5.87,9,3,NN|VB
legislators,11,7.6,10,4,NN
legislatures,12,6.97,10,4,NN
legislature's,13,4.28,10,4,encl
legislation,11,9.72,9,4,NN
refuelled,9,2.64,8,2,VB|JJ
legislator,10,6.09,9,4,NN
legislature,11,8.08,9,4,NN
refuelling,10,4.88,9,3,VB|NN|JJ
legitimacy,10,7.16,10,5,NN
refuels,7,2.08,8,2,VB
refulgent,9,0,9,3,JJ
refunded,8,6.67,8,3,VB
refunding,9,4.62,8,3,VB
refurbish,9,4.48,7,3,VB
legroom,7,4.5,6,2,NN
refurbished,11,6.75,8,3,VB
legume,6,4.69,6,2,NN
lei,3,7.13,3,2,NN
leisure,7,7.85,4,2,NN
refurbishes,11,2.08,9,4,VB
leitmotif,9,2.4,8,3,NN
leitmotiv,9,1.61,8,3,NN
lemma,5,5.17,4,2,NN
lemming,7,6.23,5,2,NN
refurbishing,12,4.62,9,4,VB|NN
lemonade,8,6,7,3,NN
lemons,6,6.24,6,2,NN
lemur,5,8.19,4,2,NN
refusal,7,7.88,7,3,NN|JJ
lender,6,6.01,5,2,NN
refuse,6,9.6,6,2,VB
refused,7,9.42,7,2,VB
length,6,10.84,4,1,NN
refuses,7,8.59,8,3,VB
refusing,8,8.17,8,3,VB|NN
refutable,9,3.3,9,4,JJ
refute,6,7.72,6,2,VB
lengths,7,8.15,5,1,NN
refuted,7,6.89,8,3,VB
refutes,7,5.8,7,2,VB
refuting,8,6.17,8,3,VB|NN
lenience,8,1.1,7,2,NN
regain,6,7.54,5,2,VB
Lenin,5,7.09,5,2,NN
Leningrad,9,6.08,9,3,NN
Leningrad's,11,1.95,10,3,encl
lens,4,9.14,4,1,NN
lenses,6,8.53,6,2,NN
regained,8,6.7,6,2,VB
lentil,6,4.63,5,2,NN
lentils,7,5.82,6,2,NN
Leo,3,8.61,3,2,NN
Leon,4,8.41,4,2,NN
Leonard,7,8.59,5,2,NN
leopard,7,6.55,5,2,NN
leopards,8,5.06,6,2,NN
leopard's,9,2.4,6,2,encl
leotard,7,5.51,7,2,NN
leper,5,5.63,4,2,NN
leprechaun,10,7.13,8,3,NN
leprosy,7,5.19,7,3,NN
regaining,9,6.17,7,3,VB
lesbians,8,7.92,8,2,NN
lesion,6,5.26,4,2,NN
Leslie,6,8.57,5,2,NN
regains,7,5.29,6,2,VB
regal,5,6.66,4,2,JJ
regaled,7,3.56,6,2,VB|JJ
regally,7,3.4,5,3,RB
regard,6,9.65,6,2,NN|VB
regarded,8,8.64,8,3,VB
lesson,6,8.99,4,2,NN
lessons,7,8.86,5,2,NN
lest,4,7.98,4,1,minor
Lester,6,7.62,5,2,NN
Lester's,8,3.66,6,2,encl
regardful,9,0,8,3,JJ
letdown,7,5.83,6,2,NN
regarding,9,10.6,8,3,VB
lethality,9,5.95,8,4,NN
regardless,10,9.93,9,3,RB
lethargies,10,0,7,3,NN
lethargy,8,5.47,6,3,NN
regards,7,10.28,7,2,NN|VB
let's,5,10.93,4,1,encl
letter,6,10.97,4,2,NN
letterbox,9,6.08,8,3,NN
regenerate,10,6.67,9,4,VB
letterhead,10,6.05,7,3,NN
regenerated,11,6.5,11,5,VB|JJ
letterman,9,7.76,7,3,NN
lettermen,9,3.61,7,3,NN
letterpress,11,3.43,8,3,NN
letters,7,10.4,5,2,NN
regenerates,11,6.1,10,4,VB
lettuce,7,6.88,5,2,NN
letup,5,2.56,5,2,NN
leukemia,8,7.18,7,3,NN
levee,5,4.93,4,2,NN
regenerating,12,5.96,11,5,VB|NN
regimental,10,5.4,9,4,JJ
regimented,10,4.11,10,4,VB|JJ
regimenting,11,0,10,4,VB|NN|JJ
regional,8,9.67,6,3,JJ|NN
regionally,10,5.42,7,4,RB
register,8,9.94,7,3,VB|NN
registered,10,9.78,8,3,VB|JJ
leviathan,9,8.25,7,3,NN
registering,11,7.56,9,4,VB|NN|JJ
registers,9,8.51,8,3,NN|VB
Levis,5,5.65,5,2,NN
registrant,10,4.22,10,3,NN|JJ
levitation,10,5.6,8,4,NN
levity,6,4.87,6,3,NN
regnant,7,2.2,7,2,JJ
regress,7,5.65,6,2,VB
regressed,9,4.98,7,2,VB|JJ
Lewis,5,9.64,4,2,NN
regresses,9,3.61,8,3,VB
lexicon,7,6.86,8,3,NN
Lexington,9,7.78,9,3,NN
liabilities,11,6.47,10,4,NN
liability,9,8.85,9,4,NN
regressing,10,4.71,8,3,VB|NN|JJ
liaison,7,7.82,6,3,NN
liaisons,8,5.21,7,3,NN
liar,4,8.72,3,1,NN
liars,5,7.36,4,1,NN
liar's,6,4.65,4,1,encl
libation,8,3.81,6,3,NN
regressive,10,6.14,8,3,JJ
regret,6,8.52,6,2,VB|NN
regretful,9,3.81,8,3,JJ
liberalism,10,7.55,10,5,NN
liberality,10,2.83,10,5,NN
regretfully,11,5.31,9,4,RB
regrets,7,6.8,7,2,VB|NN
regrettable,11,5.52,9,4,JJ
liberals,8,9.03,8,3,NN
liberal's,9,5.99,7,3,NULL
regrettably,11,6.12,10,4,RB
regretted,9,6.67,8,3,VB
regretting,10,5.26,8,3,VB|NN
liberation,10,8.47,8,4,NN
liberator,9,5.53,8,4,NN
Liberia,7,5.72,7,3,NN
reground,8,2.08,7,2,JJ
libertarians,12,8.25,11,4,NN
liberties,9,8.29,7,3,NN
libertine,9,4.19,7,3,NN
libertines,10,2.48,8,3,NN
liberty,7,9.75,6,3,NN
liberty's,9,4.62,7,3,NULL
regroup,7,5.3,6,2,VB
libido,6,6,6,3,NN
Libra,5,6.61,5,2,NN
librarian,9,8.34,9,3,NN
librarians,10,7.42,10,3,NN
librarian's,11,4.44,10,3,encl
libraries,9,10.03,8,3,NN
library,7,11.64,7,3,NN
libretto,8,5.31,7,3,NN
Libya,5,7.14,5,2,NN
regrouped,9,4.29,7,2,VB|JJ
lice,4,5.98,3,1,NN
regrouping,10,4.28,8,3,VB|NN
regroups,8,1.61,7,2,VB
licensee,8,6.3,6,3,NN
regular,7,10.77,7,3,JJ
regularize,10,2.77,9,4,VB
regularized,11,3.37,10,4,VB|JJ
lichen,6,4.6,5,2,NN
Lichtenstein,12,4.39,10,3,NN
regularizes,11,1.95,11,5,VB
regularizing,12,2.08,11,5,VB|NN|JJ
regularly,9,9.74,9,4,RB
lid,3,7.97,3,1,NN
regulate,8,8.14,8,3,VB
lids,4,6.19,4,1,NN
regulated,9,8.14,10,4,VB|JJ
Liechtenstein,13,5.71,10,3,NN
regulates,9,6.03,9,3,VB
liege,5,7.98,3,1,NN
lien,4,6.63,4,1,NN
liens,5,6.26,5,1,NN
regulating,10,7.06,10,4,VB
lieu,4,7.57,2,1,NN
lieutenant,10,8.71,8,3,NN
lieutenants,11,5.36,9,3,NN
lieutenant's,12,4.2,9,3,encl
life,4,12.3,3,1,NN
lifebelt,8,0,7,2,NN
lifeblood,9,6.71,7,2,NN
lifeboat,8,5.2,6,2,NN
lifeboats,9,4.33,7,2,NN
lifebuoy,8,0,5,2,NN
lifeguard,9,5.89,7,2,NN
lifeguards,10,4.79,8,2,NN
regulative,10,4.01,10,4,JJ
regulatory,10,8.18,11,5,JJ
lifeline,8,5.56,6,2,NN
regurgitate,11,5.17,9,4,VB
lifer,5,3.85,4,2,NN
life's,6,7.83,4,1,encl
lifetime,8,9.03,6,2,NN
regurgitated,12,5.26,11,5,VB|JJ
regurgitates,12,3.14,10,4,VB
lifters,7,5.39,6,2,NULL
regurgitating,13,4.77,11,5,VB|NN|JJ
rehabilitate,12,5.51,11,5,VB
ligament,8,5.34,8,3,NN
ligature,8,5.67,6,3,NN
rehabilitated,13,5.41,13,6,VB
lightbulb,9,6.58,7,2,NN
rehabilitates,13,1.95,12,5,VB
rehabilitating,14,4.65,13,6,VB|JJ
rehashed,8,5.39,6,2,VB|JJ
rehashing,9,5.79,7,3,VB|NN
rehear,6,0,5,2,VB
lighters,8,5.86,5,2,NN
reheard,7,0,5,2,VB
lightfoot,9,6.12,6,2,NN
rehearing,9,3.5,7,3,NN|VB
lighthouse,10,7.18,6,2,NN
lighthouses,11,4.36,8,3,NN
rehears,7,0,6,2,VB
rehearsal,9,7.01,6,3,NN|JJ
lightness,9,5.63,6,2,NN
lightning,9,9.48,6,2,NN
rehearse,8,5.41,5,2,VB
lightship,9,4.25,6,2,NN
rehearsed,9,5.4,6,2,VB
rehearses,9,1.95,7,3,VB
rehearsing,10,5.16,7,3,VB
rehouse,7,0,5,2,VB
likelihood,10,7.89,8,3,NN
rehoused,8,2.4,6,2,VB|JJ
rehouses,8,0,7,3,VB
likeness,8,6.39,6,2,NN
rehousing,9,2.4,7,3,NN|VB
reified,7,3.58,6,2,VB
reifies,7,2.2,6,2,VB
reify,5,3.22,5,2,VB
lilacs,6,4.04,6,2,NN
lilies,6,5.46,5,2,NN
Liliputian,10,0,10,5,NULL
Lilliput,8,4.13,7,3,NN
reifying,8,3.09,7,3,VB
Lilly,5,6.91,4,2,NN
Lilly's,7,3.81,5,2,NULL
reign,5,7.95,3,1,NN|VB
reigned,7,5.46,4,1,VB
lily,4,7.88,4,2,NN
Lima,4,7.62,4,2,NN
limb,4,7.66,3,1,NN
reigning,8,5.65,5,2,VB
reigns,6,6.46,4,1,VB
limbo,5,7.06,5,2,NN
limbs,5,7.49,4,1,NN
reimburse,9,6.45,7,3,VB
limeade,7,2.3,5,2,NN
limejuice,9,0,6,2,NULL
limekiln,8,0.69,7,2,NN
limelight,9,6.16,6,2,NN
limerick,8,5.79,7,3,NN
limestone,9,6.34,7,2,NN
reimburseable,13,0,10,5,JJ
limitation,10,8.5,8,4,NN
limitations,11,9,9,4,NN
reimbursed,10,6.75,8,3,VB
reimburses,10,2.89,9,4,VB
reimbursing,11,3.61,9,4,VB|NN
reincarnate,11,4.91,10,4,JJ
limousine,9,6.26,7,3,NN
limousines,10,3.93,8,3,NN
reincarnated,12,5.92,12,5,VB
reincarnates,12,3,11,4,VB
reincarnating,13,3.14,12,5,VB|NN|JJ
reined,6,3.56,4,1,VB
reinforce,9,7.36,8,3,VB
reinforced,10,7.32,9,3,VB
Lincoln,7,9.02,6,2,NN
Lincoln's,9,6.11,7,2,encl
Linda,5,9.2,5,2,NN
Linda's,7,6.14,6,2,encl
Lindsay,7,7.27,6,2,NN
Lindsey's,9,3.04,7,2,NULL
lindy,5,6.22,5,2,NN
reinforces,10,6.34,10,4,VB
lineage,7,7.21,6,3,NN
lineages,8,5.46,8,4,NULL
reinforcing,11,6.39,10,4,VB|NN|JJ
lineament,9,1.1,9,4,NN
reining,7,3.91,5,2,VB|NN
reinstall,9,8.22,8,3,VB
lineback,8,3.4,6,2,NULL
linebackers,11,4.17,8,3,NN
reinstate,9,5.58,8,3,VB
lineman,7,5.56,6,2,NN
linemen,7,5.14,6,2,NN
linen,5,7.26,5,2,NN
liner,5,7.88,4,2,NN
liners,6,6.82,5,2,NN
reinstated,10,5.78,10,4,VB
linesman,8,4.3,7,2,NN
lineup,6,7.61,5,2,NN
reinstates,10,2.89,9,3,VB
reinstating,11,4.2,10,4,VB|NN
lingerie,8,7.17,7,3,NN
reinsure,8,0,7,3,VB
reinsuring,10,0,9,4,VB
lingo,5,6.6,5,2,NN
reinterpret,11,4.43,10,4,VB
linguist,8,6.35,8,2,NN
reinterpreted,13,4.33,12,5,VB|JJ
reintroduces,12,3.14,12,5,VB
linguistics,11,7.72,11,3,NN
linguists,9,6.38,9,2,NN
liniment,8,2.71,8,3,NN
liniments,9,1.61,9,3,NN
reissue,7,7.08,5,3,NN|VB
reissued,8,6.78,6,3,VB|JJ
linkage,7,7.27,6,2,NN
reissues,8,6.12,6,3,NN|VB
reissuing,9,4.34,7,4,VB|NN|JJ
reiterate,9,6.92,8,4,VB
linoleum,8,5.38,8,3,NN
linseed,7,4.88,6,2,NN
lint,4,6.91,4,1,NN
Linus,5,7.28,5,2,NN
lion,4,8.95,4,1,NN
Lionel,6,7.58,5,2,NN
lioness,7,5.8,6,2,NN
lionesses,9,3,8,3,NN
lionized,8,3.26,7,3,NULL
lions,5,8.58,5,1,NN
lion's,6,6.39,5,1,encl
lip,3,8.11,3,1,NN
lipid,5,5.51,5,2,NN
lips,4,9.6,4,1,NN
lipstick,8,6.94,7,2,NN
liquefaction,12,3.09,10,4,NN
reiterated,10,6.41,10,5,VB
liqueur,7,5.11,4,2,NN
reiterates,10,4.84,9,4,VB
reiterating,11,5.31,10,5,VB
reject,6,8.92,6,2,VB
rejected,8,9.09,8,3,VB
liquidation,11,6.51,9,4,NN
liquidations,12,3.37,10,4,NN
liquidity,9,5.95,9,4,NN
rejecting,9,7.4,8,3,VB
liquids,7,6.55,7,2,NN
liquor,6,7.8,4,2,NN
rejects,7,7.44,7,2,VB
Krakatoa,8,3.87,8,3,NN
kraut,5,4.9,4,1,NN
rejig,5,0,5,2,VB
krauts,6,3.71,5,1,NN
Kremlin,7,5.9,7,2,NN
Krishna,7,7.75,6,2,NN
kudos,5,7.01,5,2,NN
kumquat,7,4.03,7,2,NN
Kurt,4,9.24,3,1,NN
Kuwait,6,7.96,6,2,NN
lab,3,10.12,3,1,NN
rejigged,8,2.08,6,2,VB|JJ
rejigging,9,1.79,7,3,VB|NN|JJ
rejigs,6,0,6,2,VB
rejoice,7,6.78,5,2,VB
rejoiced,8,5.04,6,2,VB
rejoices,8,5.02,7,3,VB
rejoicing,9,5.62,7,3,VB|NN
rejoin,6,6.17,5,2,VB
laboratories,12,8.6,10,4,NN
laboratory,10,9.72,9,4,NN
rejoined,8,5.46,6,2,VB|JJ
laborer,7,5.32,5,3,NN
laborers,8,6.23,6,3,NN
rejoining,9,4.41,7,3,VB
rejoins,7,4.45,6,2,VB
labor's,7,4.75,5,2,NULL
Labrador,8,7.1,8,3,NN
labyrinth,9,7.02,8,3,NN
rejuvenate,10,4.01,9,4,VB
rejuvenated,11,4.45,11,5,VB|JJ
rejuvenates,11,3.85,10,4,VB
rejuvenating,12,3.97,11,5,VB|NN|JJ
lacerations,11,4.48,9,4,NN
laceration,10,3.85,8,4,NN
rekindle,8,4.92,7,3,VB
rekindled,9,4.47,8,3,VB|JJ
rekindles,9,1.61,8,3,VB
rekindling,10,3.47,9,4,VB|NN
lackey,6,6.28,4,2,NN
lackeys,7,5.88,5,2,NN
relaid,6,2.4,5,2,VB|JJ
relapsed,8,3.71,7,2,VB|JJ
relapsing,9,4.26,8,3,VB|NN|JJ
relate,6,8.92,5,2,VB
lacrosse,8,5.74,6,2,NN
related,7,11.25,7,3,VB|JJ
relates,7,8.16,6,2,VB
lactation,9,5.71,7,3,NN
relating,8,9.02,7,3,VB|NN|JJ
lactose,7,6.47,6,2,NN
relational,10,8.51,8,4,JJ
lad,3,7.75,3,1,NN
ladder,6,8,4,2,NN
laddie,6,4.76,4,2,NN
relative,8,9.81,7,3,JJ|NN
ladies,6,9.05,5,2,NN
relatively,10,10.02,9,4,RB
lads,4,6.39,4,1,NN
lad's,5,3.81,4,1,encl
lady,4,10.17,4,2,NN
ladybird,8,4.37,7,3,NN
ladybug,7,4.94,7,3,NN
relativistic,12,6.9,12,5,JJ
lady's,6,6.34,5,2,encl
ladyship,8,4.84,7,3,NN
relax,5,8.68,6,2,VB|NN
lager,5,6.99,4,2,NN
lagers,6,5.8,5,2,NN
relaxed,7,8.39,7,2,VB|JJ
relaxes,7,5.37,8,3,VB
lagoon,6,6.5,5,2,NN
lagoons,7,3.91,6,2,NN
relaxing,8,7.46,8,3,VB|JJ
laguna,6,6.85,6,3,NULL
relay,5,8.84,4,2,NN|VB
relayed,7,6.51,5,2,VB
lair,4,7.31,3,1,NN
laird,5,6.76,4,1,NN
relaying,8,5.71,6,3,VB|NN
laity,5,5.09,5,2,NN
lake,4,9.98,3,1,NN
lakes,5,8.24,4,1,NN
Lama,4,7.29,4,2,NN
lamb,4,8.14,3,1,NN
relays,6,6.54,5,2,VB|NN
lambs,5,6.72,4,1,NN
lambskin,8,3.43,7,2,NN
relearns,8,0,6,2,VB
release,7,11.25,5,2,NN|VB
lamentation,11,4.76,9,4,NN
lamentations,12,5.23,10,4,NN
released,8,10.72,6,2,VB
releases,8,9.69,7,3,NN|VB
releasing,9,8.5,7,3,VB
relegate,8,4.9,7,3,VB
lamp,4,8.8,4,1,NN
lamplight,9,2.89,7,2,NN
lamplighter,11,4.48,8,3,NN
relegated,9,6.61,9,4,VB|JJ
lamppost,8,4.04,8,2,NN
lamprey,7,3.91,6,2,NN
lamps,5,7.37,5,1,NN
lampshade,9,4.38,7,2,NN
Lancaster,9,7.87,8,3,NN
relegates,9,3.69,8,3,VB
relegating,10,4.17,9,4,VB|NN
lancer,6,5.97,5,2,NN
relent,6,4.82,6,2,VB
relented,8,5.28,8,3,VB
relenting,9,2.83,8,3,VB|NN|JJ
lander,6,6.53,5,2,NN
landfall,8,4.47,7,2,NN
landholder,10,2.64,9,3,NN
relentless,10,7.39,9,3,JJ
landings,8,6.96,7,2,NN
landlady,8,4.84,8,3,NN
relentlessly,12,6.19,11,4,RB
relents,7,3.99,7,2,VB
landlord,8,7.02,8,2,NN
landlords,9,6.74,9,2,NN
landlubber,10,1.39,8,3,NN
landmark,8,7.24,8,2,NN
landmarks,9,6.12,9,2,NN
relevant,8,10.16,7,3,JJ
landowner,9,5.29,7,3,NN
landowners,10,6.29,8,3,NN
landrover,9,3.64,8,3,NN
relevantly,10,2.94,9,4,RB
land's,6,7.46,5,1,encl
landscape,9,8.1,8,2,NN
reliable,8,9.74,7,3,JJ
landscapes,10,6.37,9,2,NN
reliably,8,7.98,8,3,RB
landslide,9,6.07,8,2,NN
landslides,10,4.09,9,2,NN
lane,4,9.56,3,1,NN
lanes,5,7.61,4,1,NN
reliant,7,6.21,7,2,JJ
language,8,11.49,7,2,NN
languages,9,10.26,9,3,NN
relic,5,8.5,5,2,NN|JJ
relied,6,7.38,5,2,VB
relies,6,7.8,5,2,VB
relieve,7,7.6,5,2,VB
languor,7,2.3,5,2,NN
relieved,8,7.53,6,2,VB|JJ
relieves,8,5.7,6,2,VB
lanolin,7,4.9,7,3,NN
lantern,7,7.63,6,2,NN
lanterns,8,5.28,7,2,NN
lanyard,7,4.69,6,2,NN
Laos,4,7.36,4,2,NN
relieving,9,6.15,7,3,JJ|VB|NN
Laotians,8,3.69,6,3,NN
religious,9,10.54,7,3,JJ
lapdog,6,3.53,6,2,NULL
lapel,5,5.48,5,2,NN
lapels,6,4.47,6,2,NN
religiously,11,6.86,9,4,RB
reline,6,2.3,5,2,VB
relined,7,0.69,6,2,VB
relining,8,1.61,7,3,VB|NN|JJ
relinquish,10,6.14,9,3,VB
relinquished,12,5.24,10,3,VB
relinquishes,12,3.58,11,4,VB
relinquishing,13,5.16,11,4,VB|NN|JJ
larceny,7,4.91,7,3,NN
lard,4,6.4,4,1,NN
larder,6,3.43,5,2,NN
Laredo,6,5.33,6,3,NN
relish,6,6.65,5,2,NN|VB
relished,8,5.03,6,2,VB
relishes,8,3.99,7,3,VB|NN
largesse,8,4.84,6,2,NN
relishing,9,4.97,7,3,VB
relive,6,5.73,5,2,VB
relived,7,4.17,6,2,VB|JJ
larkspur,8,5.5,7,2,NN
Larry,5,10.22,4,2,NN
larva,5,7.3,5,2,NN
larvae,6,7.66,5,2,NN
relives,7,3.4,6,2,VB
larynx,6,4.69,7,2,NN
lasagna,7,5.46,7,3,NULL
reliving,8,5.12,7,3,NN|VB
laryngitis,10,3.61,10,4,NN
laser,5,9.69,4,2,NN
reload,6,7.73,5,2,NN|VB
reloaded,8,6.2,7,3,VB
reloading,9,7.09,7,3,VB|NN
reloads,7,5.91,6,2,NN|VB
lashings,8,3.56,6,2,NN
lass,4,6.59,3,1,NN
lasses,6,4.3,5,2,NN
lassie,6,5.92,4,2,NN
relocate,8,7.72,7,3,VB
relocated,9,6.68,9,4,VB
relocates,9,3.58,8,3,VB
relocating,10,6.32,9,4,VB|NN|JJ
reluctant,9,8.02,9,3,JJ
reluctantly,11,7.25,11,4,RB
latch,5,7.15,3,1,NN
rely,4,9.03,4,2,VB
latches,7,5.94,5,2,NN
latchkey,8,3.71,5,2,NN
relying,7,7.83,6,3,VB
latecomer,9,3.87,7,3,NN
remade,6,5.39,5,2,VB|JJ
latency,7,7.06,6,3,NN
